Image_name,index,gps_coordinate
images_00218.png,218,"[-27.5120725, 152.93388616666667]"
images_00219.png,219,"[-27.511948666666665, 152.93396966666666]"
images_00220.png,220,"[-27.511824333333333, 152.9340525]"
images_00221.png,221,"[-27.5117, 152.93414116666668]"
images_00222.png,222,"[-27.511577166666665, 152.93423233333334]"
images_00223.png,223,"[-27.511455666666667, 152.93432666666666]"
images_00224.png,224,"[-27.51133816666667, 152.93442366666667]"
images_00225.png,225,"[-27.511222833333335, 152.93452466666668]"
images_00226.png,226,"[-27.511116166666667, 152.93464016666667]"
images_00227.png,227,"[-27.511017166666665, 152.9347645]"
images_00228.png,228,"[-27.51092433333333, 152.93489516666668]"
images_00229.png,229,"[-27.510839666666666, 152.93503366666667]"
images_00230.png,230,"[-27.510763666666666, 152.93517616666668]"
images_00231.png,231,"[-27.510694833333332, 152.93532783333333]"
images_00232.png,232,"[-27.5106365, 152.93548183333334]"
images_00233.png,233,"[-27.510590666666666, 152.9356415]"
images_00234.png,234,"[-27.510556833333332, 152.93580266666666]"
images_00235.png,235,"[-27.51053033333333, 152.93595833333333]"
images_00236.png,236,"[-27.510506166666666, 152.936113]"
images_00237.png,237,"[-27.510484, 152.93626333333333]"
images_00238.png,238,"[-27.510463333333334, 152.9364135]"
images_00239.png,239,"[-27.510443333333335, 152.93655916666665]"
images_00240.png,240,"[-27.510422166666668, 152.936705]"
images_00241.png,241,"[-27.510398666666667, 152.936847]"
images_00242.png,242,"[-27.510371666666668, 152.936989]"
images_00243.png,243,"[-27.510340666666668, 152.937131]"
images_00244.png,244,"[-27.510310166666667, 152.93726933333335]"
images_00245.png,245,"[-27.510281, 152.93740016666666]"
images_00246.png,246,"[-27.51025033333333, 152.93752133333334]"
images_00247.png,247,"[-27.510209166666666, 152.93763216666667]"
images_00248.png,248,"[-27.5101515, 152.93772483333333]"
images_00249.png,249,"[-27.5100745, 152.93779533333333]"
images_00250.png,250,"[-27.50998, 152.9378475]"
images_00251.png,251,"[-27.509877, 152.93789016666668]"
images_00252.png,252,"[-27.509767666666665, 152.9379315]"
images_00253.png,253,"[-27.509653666666665, 152.93797566666666]"
images_00254.png,254,"[-27.509539, 152.93801866666666]"
images_00255.png,255,"[-27.509425833333335, 152.93805983333334]"
images_00256.png,256,"[-27.509312166666668, 152.93810116666666]"
images_00257.png,257,"[-27.509198333333334, 152.9381425]"
images_00258.png,258,"[-27.509085166666665, 152.93818316666668]"
images_00259.png,259,"[-27.508973, 152.93822333333333]"
images_00260.png,260,"[-27.508861833333334, 152.93826283333334]"
images_00261.png,261,"[-27.508751166666666, 152.93830316666666]"
images_00262.png,262,"[-27.5086415, 152.93834433333333]"
images_00263.png,263,"[-27.508532333333335, 152.9383865]"
images_00264.png,264,"[-27.50842383333333, 152.93842933333335]"
images_00265.png,265,"[-27.508315666666668, 152.938472]"
images_00266.png,266,"[-27.5082075, 152.93851166666667]"
images_00267.png,267,"[-27.50809883333333, 152.93854716666667]"
images_00268.png,268,"[-27.507991333333333, 152.938582]"
images_00269.png,269,"[-27.507886166666665, 152.93862083333335]"
images_00270.png,270,"[-27.507787166666667, 152.938668]"
images_00271.png,271,"[-27.5077015, 152.93872066666665]"
images_00272.png,272,"[-27.5077015, 152.93872066666665]"
images_00273.png,273,"[-27.507585166666665, 152.93881033333332]"
images_00274.png,274,"[-27.507585166666665, 152.93881033333332]"
images_00275.png,275,"[-27.507585166666665, 152.93881033333332]"
images_00276.png,276,"[-27.507585166666665, 152.93881033333332]"
images_00277.png,277,"[-27.507585166666665, 152.93881033333332]"
images_00278.png,278,"[-27.507585166666665, 152.93881033333332]"
images_00279.png,279,"[-27.507492833333334, 152.93888216666667]"
images_00280.png,280,"[-27.507492833333334, 152.93888216666667]"
images_00281.png,281,"[-27.507492833333334, 152.93888216666667]"
images_00282.png,282,"[-27.507344166666666, 152.93890833333333]"
images_00283.png,283,"[-27.507344166666666, 152.93890833333333]"
images_00284.png,284,"[-27.5072325, 152.93881483333334]"
images_00285.png,285,"[-27.5072325, 152.93881483333334]"
images_00286.png,286,"[-27.50716316666667, 152.93865466666668]"
images_00287.png,287,"[-27.50716316666667, 152.93865466666668]"
images_00288.png,288,"[-27.507100666666666, 152.93845916666666]"
images_00289.png,289,"[-27.5070695, 152.938349]"
images_00290.png,290,"[-27.50704, 152.9382335]"
images_00291.png,291,"[-27.507009833333335, 152.93811316666665]"
images_00292.png,292,"[-27.506979, 152.937988]"
images_00293.png,293,"[-27.506948166666668, 152.93785866666667]"
images_00294.png,294,"[-27.5069175, 152.9377255]"
images_00295.png,295,"[-27.506886333333334, 152.9375895]"
images_00296.png,296,"[-27.506853666666668, 152.9374525]"
images_00297.png,297,"[-27.506820166666667, 152.93731233333332]"
images_00298.png,298,"[-27.506785166666667, 152.937169]"
images_00299.png,299,"[-27.506750333333333, 152.937025]"
images_00300.png,300,"[-27.506715333333332, 152.93688216666666]"
images_00301.png,301,"[-27.506687, 152.93673833333332]"
images_00302.png,302,"[-27.506669833333333, 152.93659266666666]"
images_00303.png,303,"[-27.506665333333334, 152.93644716666665]"
images_00304.png,304,"[-27.506668, 152.93630133333335]"
images_00305.png,305,"[-27.506671833333332, 152.93615516666668]"
images_00306.png,306,"[-27.506676166666665, 152.9360075]"
images_00307.png,307,"[-27.506680666666668, 152.93585833333333]"
images_00308.png,308,"[-27.50668, 152.93570933333334]"
images_00309.png,309,"[-27.5066725, 152.9355595]"
images_00310.png,310,"[-27.506652666666668, 152.93540866666666]"
images_00311.png,311,"[-27.506625166666666, 152.935257]"
images_00312.png,312,"[-27.506595666666666, 152.93510416666666]"
images_00313.png,313,"[-27.5065675, 152.93495016666665]"
images_00314.png,314,"[-27.50654, 152.93479616666667]"
images_00315.png,315,"[-27.5065155, 152.93464283333333]"
images_00316.png,316,"[-27.506490166666666, 152.93448966666668]"
images_00317.png,317,"[-27.5064585, 152.93434066666666]"
images_00318.png,318,"[-27.506418333333333, 152.93419516666665]"
images_00319.png,319,"[-27.506364833333333, 152.9340565]"
images_00320.png,320,"[-27.506297666666665, 152.93392266666666]"
images_00321.png,321,"[-27.5062145, 152.9337955]"
images_00322.png,322,"[-27.506115333333334, 152.933672]"
images_00323.png,323,"[-27.5060085, 152.93355733333334]"
images_00324.png,324,"[-27.505899333333332, 152.93344633333334]"
images_00325.png,325,"[-27.505789333333333, 152.93333583333333]"
images_00326.png,326,"[-27.505681166666665, 152.93322766666665]"
images_00327.png,327,"[-27.505573666666667, 152.93311866666667]"
images_00328.png,328,"[-27.505467333333332, 152.93301133333333]"
images_00329.png,329,"[-27.5053625, 152.93290483333334]"
images_00330.png,330,"[-27.5052595, 152.93280183333334]"
images_00331.png,331,"[-27.505158, 152.9327015]"
images_00332.png,332,"[-27.505058833333333, 152.9326015]"
images_00333.png,333,"[-27.504958666666667, 152.93249983333334]"
images_00334.png,334,"[-27.504861166666668, 152.93239433333332]"
images_00335.png,335,"[-27.5047605, 152.93228966666666]"
images_00336.png,336,"[-27.5046575, 152.93218916666666]"
images_00337.png,337,"[-27.504549, 152.93209616666667]"
images_00338.png,338,"[-27.504435666666666, 152.93200666666667]"
images_00339.png,339,"[-27.504316166666666, 152.93192533333334]"
images_00340.png,340,"[-27.50419, 152.93185883333334]"
images_00341.png,341,"[-27.5040585, 152.93180766666666]"
images_00342.png,342,"[-27.503921666666667, 152.93177116666666]"
images_00343.png,343,"[-27.503782333333334, 152.93174166666665]"
images_00344.png,344,"[-27.503636166666666, 152.93171933333332]"
images_00345.png,345,"[-27.503495666666666, 152.93169116666667]"
images_00346.png,346,"[-27.503357666666666, 152.93166216666665]"
images_00347.png,347,"[-27.503219333333334, 152.93163233333334]"
images_00348.png,348,"[-27.5030795, 152.9316]"
images_00349.png,349,"[-27.502940833333334, 152.931566]"
images_00350.png,350,"[-27.502799833333334, 152.931531]"
images_00351.png,351,"[-27.502656833333333, 152.93149266666666]"
images_00352.png,352,"[-27.502515666666667, 152.93145233333334]"
images_00353.png,353,"[-27.502376833333333, 152.93141]"
images_00354.png,354,"[-27.502239833333334, 152.93136733333333]"
images_00355.png,355,"[-27.50210433333333, 152.93132083333333]"
images_00356.png,356,"[-27.501971166666667, 152.93126483333333]"
images_00357.png,357,"[-27.501848333333335, 152.93119216666668]"
images_00358.png,358,"[-27.501736, 152.93110433333334]"
images_00359.png,359,"[-27.501736, 152.93110433333334]"
images_00360.png,360,"[-27.501736, 152.93110433333334]"
images_00361.png,361,"[-27.501489666666668, 152.9307555]"
images_00362.png,362,"[-27.5014295, 152.930623]"
images_00363.png,363,"[-27.501372166666666, 152.93048333333334]"
images_00364.png,364,"[-27.501313666666668, 152.9303435]"
images_00365.png,365,"[-27.501252833333332, 152.93020166666668]"
images_00366.png,366,"[-27.501188166666665, 152.93006133333333]"
images_00367.png,367,"[-27.501113833333335, 152.92992916666665]"
images_00368.png,368,"[-27.5010295, 152.92980716666668]"
images_00369.png,369,"[-27.500934166666667, 152.9296955]"
images_00370.png,370,"[-27.500827, 152.929596]"
images_00371.png,371,"[-27.500709, 152.92951]"
images_00372.png,372,"[-27.5005805, 152.92943766666667]"
images_00373.png,373,"[-27.500442833333334, 152.929381]"
images_00374.png,374,"[-27.500301, 152.92933566666667]"
images_00375.png,375,"[-27.500156166666667, 152.929303]"
images_00376.png,376,"[-27.500009833333333, 152.92926966666667]"
images_00377.png,377,"[-27.499862333333333, 152.92922983333332]"
images_00378.png,378,"[-27.499715333333334, 152.92918366666666]"
images_00379.png,379,"[-27.499569166666667, 152.9291315]"
images_00380.png,380,"[-27.499425666666667, 152.9290745]"
images_00381.png,381,"[-27.499283666666667, 152.929016]"
images_00382.png,382,"[-27.499143666666665, 152.92895616666667]"
images_00383.png,383,"[-27.4990045, 152.9288955]"
images_00384.png,384,"[-27.498867166666667, 152.92883683333332]"
images_00385.png,385,"[-27.4987315, 152.92877933333332]"
images_00386.png,386,"[-27.498599833333333, 152.92872266666666]"
images_00387.png,387,"[-27.4984675, 152.92866833333332]"
images_00388.png,388,"[-27.498332333333334, 152.92861333333335]"
images_00389.png,389,"[-27.498196333333333, 152.928558]"
images_00390.png,390,"[-27.4980605, 152.928503]"
images_00391.png,391,"[-27.4979245, 152.92844866666667]"
images_00392.png,392,"[-27.4977895, 152.92839466666666]"
images_00393.png,393,"[-27.497655666666667, 152.92834133333332]"
images_00394.png,394,"[-27.497525333333332, 152.92828666666668]"
images_00395.png,395,"[-27.497400166666665, 152.92822916666665]"
images_00396.png,396,"[-27.4972815, 152.92816616666667]"
images_00397.png,397,"[-27.497169833333334, 152.92809116666666]"
images_00398.png,398,"[-27.497066333333333, 152.92800183333333]"
images_00399.png,399,"[-27.496972833333334, 152.9278985]"
images_00400.png,400,"[-27.49688816666667, 152.92778266666667]"
images_00401.png,401,"[-27.496809333333335, 152.92765783333334]"
images_00402.png,402,"[-27.496730666666668, 152.92753033333332]"
images_00403.png,403,"[-27.496652, 152.92739766666668]"
images_00404.png,404,"[-27.496576666666666, 152.9272655]"
images_00405.png,405,"[-27.496514, 152.92712649999999]"
images_00406.png,406,"[-27.4964645, 152.926983]"
images_00407.png,407,"[-27.4964305, 152.92683133333333]"
images_00408.png,408,"[-27.496415666666667, 152.92667433333332]"
images_00409.png,409,"[-27.496416166666666, 152.92651616666666]"
images_00410.png,410,"[-27.496431833333332, 152.92636083333332]"
images_00411.png,411,"[-27.4964605, 152.9262095]"
images_00412.png,412,"[-27.496492166666666, 152.9260615]"
images_00413.png,413,"[-27.496526166666666, 152.92591566666667]"
images_00414.png,414,"[-27.49655733333333, 152.92576716666667]"
images_00415.png,415,"[-27.49658133333333, 152.9256185]"
images_00416.png,416,"[-27.496595666666668, 152.92546583333333]"
images_00417.png,417,"[-27.4965975, 152.92530583333334]"
images_00418.png,418,"[-27.496574166666665, 152.92514733333334]"
images_00419.png,419,"[-27.496535833333333, 152.92498633333332]"
images_00420.png,420,"[-27.496486333333333, 152.924837]"
images_00421.png,421,"[-27.496433333333332, 152.92469716666668]"
images_00422.png,422,"[-27.496387666666667, 152.92455483333333]"
images_00423.png,423,"[-27.496354333333333, 152.9244035]"
images_00424.png,424,"[-27.496339166666665, 152.92424416666665]"
images_00425.png,425,"[-27.4963475, 152.9240795]"
images_00426.png,426,"[-27.4963715, 152.92391783333332]"
images_00427.png,427,"[-27.496406166666667, 152.92375966666665]"
images_00428.png,428,"[-27.496441666666666, 152.923601]"
images_00429.png,429,"[-27.496476166666667, 152.9234425]"
images_00430.png,430,"[-27.496512166666665, 152.9232825]"
images_00431.png,431,"[-27.496547, 152.92312566666666]"
images_00432.png,432,"[-27.496578666666668, 152.92296366666667]"
images_00433.png,433,"[-27.4966115, 152.922803]"
images_00434.png,434,"[-27.496643333333335, 152.92264283333333]"
images_00435.png,435,"[-27.496674333333335, 152.92247916666668]"
images_00436.png,436,"[-27.496704666666666, 152.9223175]"
images_00437.png,437,"[-27.49673616666667, 152.92215816666666]"
images_00438.png,438,"[-27.496767, 152.9219995]"
images_00439.png,439,"[-27.4967985, 152.92184366666666]"
images_00440.png,440,"[-27.496829333333334, 152.921691]"
images_00441.png,441,"[-27.496858833333334, 152.92154116666666]"
images_00442.png,442,"[-27.496889166666666, 152.92139166666666]"
images_00443.png,443,"[-27.4969205, 152.9212415]"
images_00444.png,444,"[-27.4969515, 152.921091]"
images_00445.png,445,"[-27.496981333333334, 152.92094183333333]"
images_00446.png,446,"[-27.49700916666667, 152.92078983333334]"
images_00447.png,447,"[-27.497032333333333, 152.9206365]"
images_00448.png,448,"[-27.497047333333335, 152.92048466666665]"
images_00449.png,449,"[-27.497051333333335, 152.9203355]"
images_00450.png,450,"[-27.497038833333335, 152.92018966666666]"
images_00451.png,451,"[-27.497012666666667, 152.92005416666666]"
images_00452.png,452,"[-27.496976166666666, 152.919939]"
images_00453.png,453,"[-27.496939333333334, 152.91984366666668]"
images_00454.png,454,"[-27.496939333333334, 152.91984366666668]"
images_00455.png,455,"[-27.496890166666667, 152.91970116666667]"
images_00456.png,456,"[-27.496890166666667, 152.91970116666667]"
images_00457.png,457,"[-27.496946666666666, 152.91958083333333]"
images_00458.png,458,"[-27.496946666666666, 152.91958083333333]"
images_00459.png,459,"[-27.497083666666665, 152.91952383333333]"
images_00460.png,460,"[-27.497083666666665, 152.91952383333333]"
images_00461.png,461,"[-27.49726, 152.91946933333332]"
images_00462.png,462,"[-27.497356833333335, 152.9194375]"
images_00463.png,463,"[-27.4974595, 152.91939883333333]"
images_00464.png,464,"[-27.497568666666666, 152.91935983333335]"
images_00465.png,465,"[-27.497677666666668, 152.9193255]"
images_00466.png,466,"[-27.497785666666665, 152.91928516666667]"
images_00467.png,467,"[-27.497894666666667, 152.91924066666667]"
images_00468.png,468,"[-27.498000833333332, 152.91918566666666]"
images_00469.png,469,"[-27.4981065, 152.91910833333333]"
images_00470.png,470,"[-27.4982075, 152.919026]"
images_00471.png,471,"[-27.498307666666665, 152.91894233333332]"
images_00472.png,472,"[-27.498401166666667, 152.91886366666665]"
images_00473.png,473,"[-27.498494833333332, 152.91878283333332]"
