Image_name,index,gps_coordinate
images_00190.png,190,"[-27.515129, 152.92785283333333]"
images_00191.png,191,"[-27.515060166666668, 152.92799933333333]"
images_00192.png,192,"[-27.514991333333334, 152.928145]"
images_00193.png,193,"[-27.514925333333334, 152.92829283333333]"
images_00194.png,194,"[-27.514866, 152.92844266666665]"
images_00195.png,195,"[-27.514816333333332, 152.92859516666667]"
images_00196.png,196,"[-27.514776, 152.92875]"
images_00197.png,197,"[-27.51474483333333, 152.92890866666667]"
images_00198.png,198,"[-27.514723166666666, 152.92906966666666]"
images_00199.png,199,"[-27.514711666666667, 152.92923183333335]"
images_00200.png,200,"[-27.514708166666665, 152.92939466666667]"
images_00201.png,201,"[-27.514709, 152.929558]"
images_00202.png,202,"[-27.514711166666668, 152.9297235]"
images_00203.png,203,"[-27.514714333333334, 152.929892]"
images_00204.png,204,"[-27.5147165, 152.930062]"
images_00205.png,205,"[-27.514716166666666, 152.9302305]"
images_00206.png,206,"[-27.514711, 152.93039633333333]"
images_00207.png,207,"[-27.514699333333333, 152.930559]"
images_00208.png,208,"[-27.514683666666667, 152.930719]"
images_00209.png,209,"[-27.514667333333332, 152.93087833333334]"
images_00210.png,210,"[-27.514650666666668, 152.93103983333333]"
images_00211.png,211,"[-27.514631833333333, 152.93120366666668]"
images_00212.png,212,"[-27.514611833333333, 152.93136916666666]"
images_00213.png,213,"[-27.514591833333334, 152.9315355]"
images_00214.png,214,"[-27.514572166666667, 152.93170166666667]"
images_00215.png,215,"[-27.514554, 152.93186666666668]"
images_00216.png,216,"[-27.514537, 152.93202833333334]"
images_00217.png,217,"[-27.514521, 152.93218716666667]"
images_00218.png,218,"[-27.514504166666665, 152.93234216666667]"
images_00219.png,219,"[-27.5144795, 152.932491]"
images_00220.png,220,"[-27.514434166666668, 152.93262933333332]"
images_00221.png,221,"[-27.514366666666668, 152.9327535]"
images_00222.png,222,"[-27.5142765, 152.93286133333334]"
images_00223.png,223,"[-27.514165, 152.93295016666667]"
images_00224.png,224,"[-27.514033333333334, 152.93301533333334]"
images_00225.png,225,"[-27.51389, 152.93306516666667]"
images_00226.png,226,"[-27.513743166666668, 152.93310716666667]"
images_00227.png,227,"[-27.513596833333335, 152.93314733333332]"
images_00228.png,228,"[-27.513452833333332, 152.93318966666666]"
images_00229.png,229,"[-27.51331233333333, 152.93323316666667]"
images_00230.png,230,"[-27.513173666666667, 152.9332795]"
images_00231.png,231,"[-27.513038666666667, 152.93333233333334]"
images_00232.png,232,"[-27.512906333333333, 152.93339383333333]"
images_00233.png,233,"[-27.512777333333332, 152.93346483333335]"
images_00234.png,234,"[-27.512651333333334, 152.93354066666666]"
images_00235.png,235,"[-27.5125285, 152.9336195]"
images_00236.png,236,"[-27.512408, 152.93370316666667]"
images_00237.png,237,"[-27.5122865, 152.933789]"
images_00238.png,238,"[-27.512166333333333, 152.93387816666666]"
images_00239.png,239,"[-27.512044166666666, 152.93396583333333]"
images_00240.png,240,"[-27.51192066666667, 152.93405066666668]"
images_00241.png,241,"[-27.511795666666668, 152.93413533333333]"
images_00242.png,242,"[-27.511795666666668, 152.93413533333333]"
images_00243.png,243,"[-27.511795666666668, 152.93413533333333]"
images_00244.png,244,"[-27.511795666666668, 152.93413533333333]"
images_00245.png,245,"[-27.511306833333332, 152.9345025]"
images_00246.png,246,"[-27.511191333333333, 152.93460866666666]"
images_00247.png,247,"[-27.511081833333332, 152.93472333333332]"
images_00248.png,248,"[-27.510981666666666, 152.934848]"
images_00249.png,249,"[-27.510896, 152.93498116666666]"
images_00250.png,250,"[-27.5108215, 152.93511566666666]"
images_00251.png,251,"[-27.510755, 152.93524516666668]"
images_00252.png,252,"[-27.510699, 152.93537083333334]"
images_00253.png,253,"[-27.510652333333333, 152.93548683333333]"
images_00254.png,254,"[-27.510617, 152.9355895]"
images_00255.png,255,"[-27.510617, 152.9355895]"
images_00256.png,256,"[-27.510575833333334, 152.935744]"
images_00257.png,257,"[-27.510575833333334, 152.935744]"
images_00258.png,258,"[-27.510575833333334, 152.935744]"
images_00259.png,259,"[-27.510552166666667, 152.93585566666667]"
images_00260.png,260,"[-27.510552166666667, 152.93585566666667]"
images_00261.png,261,"[-27.510552166666667, 152.93585566666667]"
images_00262.png,262,"[-27.510552166666667, 152.93585566666667]"
images_00263.png,263,"[-27.510552166666667, 152.93585566666667]"
images_00264.png,264,"[-27.510552166666667, 152.93585566666667]"
images_00265.png,265,"[-27.510552166666667, 152.93585566666667]"
images_00266.png,266,"[-27.510552166666667, 152.93585566666667]"
images_00267.png,267,"[-27.510552166666667, 152.93585566666667]"
images_00268.png,268,"[-27.510552166666667, 152.93585566666667]"
images_00269.png,269,"[-27.510552166666667, 152.93585566666667]"
images_00270.png,270,"[-27.510552166666667, 152.93585566666667]"
images_00271.png,271,"[-27.510552166666667, 152.93585566666667]"
images_00272.png,272,"[-27.510552166666667, 152.93585566666667]"
images_00273.png,273,"[-27.510526, 152.93595433333334]"
images_00274.png,274,"[-27.510526, 152.93595433333334]"
images_00275.png,275,"[-27.5105055, 152.93610016666668]"
images_00276.png,276,"[-27.5105055, 152.93610016666668]"
images_00277.png,277,"[-27.510479833333335, 152.936273]"
images_00278.png,278,"[-27.510479833333335, 152.936273]"
images_00279.png,279,"[-27.510457166666665, 152.93641]"
images_00280.png,280,"[-27.510457166666665, 152.93641]"
images_00281.png,281,"[-27.510442, 152.93651466666665]"
images_00282.png,282,"[-27.510442, 152.93651466666665]"
images_00283.png,283,"[-27.510427, 152.93663433333333]"
images_00284.png,284,"[-27.510427, 152.93663433333333]"
images_00285.png,285,"[-27.510409666666668, 152.93677566666668]"
images_00286.png,286,"[-27.510409666666668, 152.93677566666668]"
images_00287.png,287,"[-27.510390666666666, 152.93689366666666]"
images_00288.png,288,"[-27.510390666666666, 152.93689366666666]"
images_00289.png,289,"[-27.510390666666666, 152.93689366666666]"
images_00290.png,290,"[-27.510367, 152.93703166666666]"
images_00291.png,291,"[-27.510367, 152.93703166666666]"
images_00292.png,292,"[-27.510367, 152.93703166666666]"
images_00293.png,293,"[-27.510340666666668, 152.9371555]"
images_00294.png,294,"[-27.510340666666668, 152.9371555]"
images_00295.png,295,"[-27.510313666666665, 152.9372815]"
images_00296.png,296,"[-27.510313666666665, 152.9372815]"
images_00297.png,297,"[-27.510283333333334, 152.93741633333335]"
images_00298.png,298,"[-27.510283333333334, 152.93741633333335]"
images_00299.png,299,"[-27.510245166666667, 152.93755966666666]"
images_00300.png,300,"[-27.510245166666667, 152.93755966666666]"
images_00301.png,301,"[-27.510170166666665, 152.93770166666667]"
images_00302.png,302,"[-27.510170166666665, 152.93770166666667]"
images_00303.png,303,"[-27.5100535, 152.93781116666668]"
images_00304.png,304,"[-27.5100535, 152.93781116666668]"
images_00305.png,305,"[-27.509908, 152.9378755]"
images_00306.png,306,"[-27.509908, 152.9378755]"
images_00307.png,307,"[-27.509765666666667, 152.9379285]"
images_00308.png,308,"[-27.509765666666667, 152.9379285]"
images_00309.png,309,"[-27.509630666666666, 152.93797933333335]"
images_00310.png,310,"[-27.509630666666666, 152.93797933333335]"
images_00311.png,311,"[-27.5094885, 152.93803466666665]"
images_00312.png,312,"[-27.5094885, 152.93803466666665]"
images_00313.png,313,"[-27.509338666666668, 152.93808883333332]"
images_00314.png,314,"[-27.509338666666668, 152.93808883333332]"
images_00315.png,315,"[-27.509191, 152.93814266666666]"
images_00316.png,316,"[-27.509191, 152.93814266666666]"
images_00317.png,317,"[-27.509039166666668, 152.938198]"
images_00318.png,318,"[-27.509039166666668, 152.938198]"
images_00319.png,319,"[-27.508876, 152.93825483333333]"
images_00320.png,320,"[-27.508876, 152.93825483333333]"
images_00321.png,321,"[-27.508706166666666, 152.93831633333335]"
images_00322.png,322,"[-27.508706166666666, 152.93831633333335]"
images_00323.png,323,"[-27.508538666666666, 152.93837716666667]"
images_00324.png,324,"[-27.508538666666666, 152.93837716666667]"
images_00325.png,325,"[-27.508385, 152.93843416666667]"
images_00326.png,326,"[-27.508385, 152.93843416666667]"
images_00327.png,327,"[-27.508245166666665, 152.93848583333335]"
images_00328.png,328,"[-27.508245166666665, 152.93848583333335]"
images_00329.png,329,"[-27.508113666666667, 152.9385325]"
images_00330.png,330,"[-27.508113666666667, 152.9385325]"
images_00331.png,331,"[-27.507997333333332, 152.93857133333333]"
images_00332.png,332,"[-27.507997333333332, 152.93857133333333]"
images_00333.png,333,"[-27.507997333333332, 152.93857133333333]"
images_00334.png,334,"[-27.507892666666667, 152.93860833333332]"
images_00335.png,335,"[-27.507892666666667, 152.93860833333332]"
images_00336.png,336,"[-27.507892666666667, 152.93860833333332]"
images_00337.png,337,"[-27.507892666666667, 152.93860833333332]"
images_00338.png,338,"[-27.507892666666667, 152.93860833333332]"
images_00339.png,339,"[-27.507892666666667, 152.93860833333332]"
images_00340.png,340,"[-27.507892666666667, 152.93860833333332]"
images_00341.png,341,"[-27.507772833333334, 152.93866483333332]"
images_00342.png,342,"[-27.507772833333334, 152.93866483333332]"
images_00343.png,343,"[-27.507772833333334, 152.93866483333332]"
images_00344.png,344,"[-27.507772833333334, 152.93866483333332]"
images_00345.png,345,"[-27.507676666666665, 152.9387305]"
images_00346.png,346,"[-27.507676666666665, 152.9387305]"
images_00347.png,347,"[-27.507676666666665, 152.9387305]"
images_00348.png,348,"[-27.507676666666665, 152.9387305]"
images_00349.png,349,"[-27.507676666666665, 152.9387305]"
images_00350.png,350,"[-27.507676666666665, 152.9387305]"
images_00351.png,351,"[-27.507676666666665, 152.9387305]"
images_00352.png,352,"[-27.507676666666665, 152.9387305]"
images_00353.png,353,"[-27.507595333333335, 152.93879633333333]"
images_00354.png,354,"[-27.507595333333335, 152.93879633333333]"
images_00355.png,355,"[-27.507595333333335, 152.93879633333333]"
images_00356.png,356,"[-27.507595333333335, 152.93879633333333]"
images_00357.png,357,"[-27.507595333333335, 152.93879633333333]"
images_00358.png,358,"[-27.507595333333335, 152.93879633333333]"
images_00359.png,359,"[-27.507595333333335, 152.93879633333333]"
images_00360.png,360,"[-27.507595333333335, 152.93879633333333]"
images_00361.png,361,"[-27.507595333333335, 152.93879633333333]"
images_00362.png,362,"[-27.507595333333335, 152.93879633333333]"
images_00363.png,363,"[-27.507511666666666, 152.93886316666666]"
images_00364.png,364,"[-27.507511666666666, 152.93886316666666]"
images_00365.png,365,"[-27.507511666666666, 152.93886316666666]"
images_00366.png,366,"[-27.507511666666666, 152.93886316666666]"
images_00367.png,367,"[-27.507387333333334, 152.93888566666666]"
images_00368.png,368,"[-27.507387333333334, 152.93888566666666]"
images_00369.png,369,"[-27.507276166666667, 152.938823]"
images_00370.png,370,"[-27.507276166666667, 152.938823]"
images_00371.png,371,"[-27.507201, 152.93866883333334]"
images_00372.png,372,"[-27.507171, 152.938573]"
images_00373.png,373,"[-27.507139, 152.9384735]"
images_00374.png,374,"[-27.507107833333333, 152.938372]"
images_00375.png,375,"[-27.507077833333334, 152.93826966666666]"
images_00376.png,376,"[-27.507051, 152.9381615]"
images_00377.png,377,"[-27.507021666666667, 152.93804883333334]"
images_00378.png,378,"[-27.506991166666666, 152.93793066666666]"
images_00379.png,379,"[-27.506959333333334, 152.93780833333332]"
images_00380.png,380,"[-27.506926166666666, 152.937681]"
images_00381.png,381,"[-27.506891, 152.9375515]"
images_00382.png,382,"[-27.5068565, 152.93741883333334]"
images_00383.png,383,"[-27.506825166666665, 152.93728366666667]"
images_00384.png,384,"[-27.506797, 152.93714766666668]"
images_00385.png,385,"[-27.506768, 152.9370105]"
images_00386.png,386,"[-27.506737, 152.9368715]"
images_00387.png,387,"[-27.506706, 152.93673083333334]"
images_00388.png,388,"[-27.506683666666667, 152.93659083333333]"
images_00389.png,389,"[-27.506676, 152.93644733333332]"
images_00390.png,390,"[-27.506677833333335, 152.93630283333334]"
images_00391.png,391,"[-27.50668183333333, 152.93615833333334]"
images_00392.png,392,"[-27.506685833333332, 152.93601266666667]"
images_00393.png,393,"[-27.506689833333333, 152.935866]"
images_00394.png,394,"[-27.506690666666668, 152.9357175]"
images_00395.png,395,"[-27.506683333333335, 152.93556883333332]"
images_00396.png,396,"[-27.5066635, 152.935422]"
images_00397.png,397,"[-27.506635, 152.935277]"
images_00398.png,398,"[-27.506605666666665, 152.93512716666666]"
images_00399.png,399,"[-27.506576666666668, 152.93497483333334]"
images_00400.png,400,"[-27.506551833333333, 152.93482083333333]"
images_00401.png,401,"[-27.50653, 152.93466616666666]"
images_00402.png,402,"[-27.506506166666668, 152.93451166666668]"
images_00403.png,403,"[-27.506476166666666, 152.93435733333334]"
images_00404.png,404,"[-27.5064365, 152.93420716666665]"
images_00405.png,405,"[-27.506384166666667, 152.93406166666668]"
images_00406.png,406,"[-27.506316333333334, 152.93392433333332]"
images_00407.png,407,"[-27.506232333333333, 152.93379816666666]"
images_00408.png,408,"[-27.506133833333333, 152.93368316666667]"
images_00409.png,409,"[-27.506029833333333, 152.933573]"
images_00410.png,410,"[-27.5059255, 152.93346183333333]"
images_00411.png,411,"[-27.505821333333333, 152.93335233333335]"
images_00412.png,412,"[-27.505716666666668, 152.93324466666667]"
images_00413.png,413,"[-27.5056125, 152.93313816666668]"
images_00414.png,414,"[-27.505509333333332, 152.93303066666667]"
images_00415.png,415,"[-27.505406833333332, 152.93292316666665]"
images_00416.png,416,"[-27.505305666666665, 152.93282083333332]"
images_00417.png,417,"[-27.505206, 152.93272166666668]"
images_00418.png,418,"[-27.505108, 152.93262366666667]"
images_00419.png,419,"[-27.505006833333333, 152.93252666666666]"
images_00420.png,420,"[-27.504903833333334, 152.93242683333332]"
images_00421.png,421,"[-27.504800333333332, 152.93232316666666]"
images_00422.png,422,"[-27.504800333333332, 152.93232316666666]"
images_00423.png,423,"[-27.504800333333332, 152.93232316666666]"
images_00424.png,424,"[-27.504800333333332, 152.93232316666666]"
images_00425.png,425,"[-27.504371, 152.9319485]"
images_00426.png,426,"[-27.504251333333332, 152.93187716666668]"
images_00427.png,427,"[-27.50412366666667, 152.9318215]"
images_00428.png,428,"[-27.503988833333334, 152.9317805]"
images_00429.png,429,"[-27.503850833333335, 152.93175333333335]"
images_00430.png,430,"[-27.503713833333332, 152.93172983333332]"
images_00431.png,431,"[-27.503575, 152.93170633333332]"
images_00432.png,432,"[-27.503436666666666, 152.93167983333333]"
images_00433.png,433,"[-27.503298166666667, 152.931651]"
images_00434.png,434,"[-27.503162, 152.93161716666665]"
images_00435.png,435,"[-27.503023333333335, 152.93158416666665]"
images_00436.png,436,"[-27.5028845, 152.93154883333332]"
images_00437.png,437,"[-27.502744166666666, 152.93151283333333]"
images_00438.png,438,"[-27.5026035, 152.931476]"
images_00439.png,439,"[-27.502467166666666, 152.93144]"
images_00440.png,440,"[-27.502330833333332, 152.931403]"
images_00441.png,441,"[-27.502199333333333, 152.93136483333333]"
images_00442.png,442,"[-27.502073166666666, 152.93131516666668]"
images_00443.png,443,"[-27.501952666666668, 152.93125533333333]"
images_00444.png,444,"[-27.5018395, 152.93118333333334]"
images_00445.png,445,"[-27.501737666666667, 152.93109466666667]"
images_00446.png,446,"[-27.501648, 152.930991]"
images_00447.png,447,"[-27.501571666666667, 152.930877]"
images_00448.png,448,"[-27.501507166666666, 152.930753]"
images_00449.png,449,"[-27.501448166666666, 152.9306245]"
images_00450.png,450,"[-27.501390666666666, 152.93049183333332]"
images_00451.png,451,"[-27.50133183333333, 152.93035816666668]"
images_00452.png,452,"[-27.5012715, 152.93022266666668]"
images_00453.png,453,"[-27.501209, 152.930087]"
images_00454.png,454,"[-27.501140499999998, 152.9299535]"
images_00455.png,455,"[-27.5010595, 152.92982716666666]"
images_00456.png,456,"[-27.500966, 152.92971383333332]"
images_00457.png,457,"[-27.500861166666667, 152.929613]"
images_00458.png,458,"[-27.500744666666666, 152.929526]"
images_00459.png,459,"[-27.500619333333333, 152.92945433333333]"
images_00460.png,460,"[-27.500488833333332, 152.92939883333332]"
images_00461.png,461,"[-27.500353166666667, 152.92935666666668]"
images_00462.png,462,"[-27.500212166666667, 152.92932316666668]"
images_00463.png,463,"[-27.500067166666668, 152.92929133333334]"
images_00464.png,464,"[-27.499919833333333, 152.9292565]"
images_00465.png,465,"[-27.4997755, 152.92921533333333]"
images_00466.png,466,"[-27.499632666666667, 152.929166]"
images_00467.png,467,"[-27.499489166666667, 152.929111]"
images_00468.png,468,"[-27.499344333333333, 152.929054]"
images_00469.png,469,"[-27.499201166666666, 152.92899333333332]"
images_00470.png,470,"[-27.499060333333333, 152.92893]"
